Order ID,Order Date,Order_Month,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Discount_Percentage_onSales,Profit,Profit-Margin,Payment Mode
12410,10/25/2024,,Ahana  Deep,South,Chennai,Electronics,Laptop,Laptop Asperiores,1,"$17,837.00",10,"$16,053.30",0.06,"$2,296.08",14.30,Net Banking
12411,4/17/2024,,Mishti Singh,South,Coimbatore,Home Decor,Clock,Clock In,3,"$17,942.00",5,"$51,134.70",0.01,"$8,840.52",17.29,UPI
12412,7/30/2025,,Azad Tak,North,Delhi,Home Decor,Vase,Vase In,1,"$54,632.00",15,"$46,437.20",0.03,"$6,423.32",13.83,Net Banking
12413,4/5/2024,,Piya Saxena,West,Surat,Toys,Board Game,Board Game Natus,3,"$77,782.00",15,"$198,344.10",0.01,"$40,562.25",20.45,COD
12414,11/8/2023,,Tushar Balay,East,Patna,Furniture,Sofa,Sofa Ad,3,"$67,365.00",5,"$191,990.25",0.00,"$20,011.68",10.42,Net Banking
12415,5/5/2024,,Veer Mander,South,Chennai,Kitchen,Mixer Grinder,Mixer Grinder Iure,2,$769.00,10,"$1,384.20",0.72,$280.89,20.29,UPI
12416,10/20/2023,,Priyansh Som,East,Bhubaneswar,Home Decor,Wall Art,Wall Art At,2,"$66,735.00",10,"$120,123.00",0.01,"$7,514.62",6.26,COD
12417,5/22/2025,,Badal Maharaj,West,Goa,Furniture,Chair,Chair Quidem,3,"$63,541.00",0,"$190,623.00",0.00,"$43,196.33",22.66,Debit Card
12418,11/2/2024,,Ishita Gour,West,Goa,Furniture,Cabinet,Cabinet Nostrum,4,"$60,442.00",15,"$205,502.80",0.01,"$34,719.98",16.90,Debit Card
12419,5/10/2024,,Eshani Kashyap,South,Coimbatore,Groceries,Sugar,Sugar Reiciendis,3,"$62,535.00",0,"$187,605.00",0.00,"$38,477.90",20.51,Net Banking
12420,4/4/2024,,Renee Borah,North,Chandigarh,Beauty,Perfume,Perfume Neque,5,"$43,450.00",15,"$184,662.50",0.01,"$43,666.41",23.65,Net Banking
12421,3/31/2025,,Saksham Viswanathan,South,Bangalore,Furniture,Cabinet,Cabinet Porro,4,"$15,141.00",5,"$57,535.80",0.01,"$4,627.14",8.04,COD
12422,5/31/2025,,Adira Krishna,East,Guwahati,Toys,RC Car,RC Car Blanditiis,4,"$46,131.00",10,"$166,071.60",0.01,"$20,406.12",12.29,Credit Card
12423,3/5/2025,,Reyansh Toor,West,Mumbai,Clothing,Women's Wear,Women's Wear Vitae,1,"$37,503.00",20,"$30,002.40",0.07,"$6,676.76",22.25,Credit Card
12424,12/5/2024,,Fateh Rajagopal,East,Guwahati,Clothing,Kids Wear,Kids Wear Ab,4,"$44,932.00",20,"$143,782.40",0.01,"$32,187.92",22.39,Credit Card
12425,3/6/2025,,Gokul Ramaswamy,South,Chennai,Home Decor,Cushion,Cushion Error,1,"$6,862.00",10,"$6,175.80",0.16,$376.16,6.09,UPI
12426,12/3/2024,,Saksham Goyal,North,Delhi,Books,Comics,Comics Quibusdam,1,"$19,399.00",10,"$17,459.10",0.06,"$1,487.91",8.52,Net Banking
12427,5/4/2025,,Vihaan Bora,South,Chennai,Kitchen,Mixer Grinder,Mixer Grinder Nobis,4,"$72,494.00",10,"$260,978.40",0.00,"$56,512.09",21.65,UPI
12428,6/29/2024,,Sara Kalita,South,Coimbatore,Electronics,Laptop,Laptop A,3,"$1,171.00",10,"$3,161.70",0.32,$596.30,18.86,Credit Card
12429,2/15/2024,,Yasmin Bhandari,South,Chennai,Toys,Board Game,Board Game Iusto,2,"$74,228.00",20,"$118,764.80",0.02,"$15,381.40",12.95,Credit Card
12430,4/28/2024,,Tushar Iyengar,East,Guwahati,Kitchen,Refrigerator,Refrigerator Hic,1,"$15,912.00",10,"$14,320.80",0.07,"$1,614.98",11.28,COD
12431,12/10/2023,,Krish Warrior,East,Ranchi,Books,Comics,Comics Tempora,5,"$27,176.00",15,"$115,498.00",0.01,"$15,757.42",13.64,Credit Card
12432,10/1/2025,,Ishita Wali,South,Bangalore,Electronics,Mobile,Mobile Distinctio,5,"$5,312.00",15,"$22,576.00",0.07,"$4,206.17",18.63,Debit Card
12433,3/16/2025,,Gatik Shan,West,Goa,Books,Biography,Biography Corrupti,2,"$4,766.00",5,"$9,055.40",0.06,$990.64,10.94,Debit Card
12434,1/7/2024,,Purab Chadha,North,Lucknow,Groceries,Sugar,Sugar Qui,1,"$44,779.00",0,"$44,779.00",0.00,"$9,489.13",21.19,UPI
12435,12/13/2023,,Dishani Sastry,East,Guwahati,Toys,Doll,Doll Molestias,4,$417.00,10,"$1,501.20",0.67,$198.10,13.20,Net Banking
12436,10/25/2023,,Navya Sachar,North,Jaipur,Toys,Board Game,Board Game Tenetur,3,"$36,935.00",15,"$94,184.25",0.02,"$12,134.74",12.88,UPI
12437,8/1/2025,,Urvi Loyal,West,Surat,Books,Textbook,Textbook Sunt,1,"$8,124.00",10,"$7,311.60",0.14,"$1,572.26",21.50,Debit Card
12438,1/16/2025,,Shalv Kapoor,South,Hyderabad,Toys,Action Figure,Action Figure Nisi,4,"$7,889.00",10,"$28,400.40",0.04,"$2,922.43",10.29,Debit Card
12439,2/1/2024,,Tiya Balan,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Repudiandae,1,"$70,443.00",15,"$59,876.55",0.03,"$6,519.31",10.89,Credit Card
12440,11/22/2024,,Samaira Saxena,East,Bhubaneswar,Kitchen,Microwave,Microwave Minus,4,"$39,727.00",15,"$135,071.80",0.01,"$22,384.19",16.57,COD
12441,1/29/2025,,Aaryahi Tiwari,East,Patna,Books,Non-Fiction,Non-Fiction Possimus,4,"$40,900.00",5,"$155,420.00",0.00,"$12,410.77",7.99,Credit Card
12442,9/13/2024,,Yasmin Raval,East,Bhubaneswar,Kitchen,Cookware Set,Cookware Set Non,2,"$22,900.00",5,"$43,510.00",0.01,"$9,155.47",21.04,COD
12443,5/6/2024,,Alisha Sankaran,East,Kolkata,Books,Non-Fiction,Non-Fiction Officiis,1,"$30,660.00",0,"$30,660.00",0.00,"$4,219.29",13.76,UPI
12444,6/30/2024,,Lakshit Korpal,East,Bhubaneswar,Kitchen,Cookware Set,Cookware Set Unde,2,"$29,299.00",10,"$52,738.20",0.02,"$8,816.03",16.72,Credit Card
12445,6/6/2025,,Ritvik Kapur,East,Bhubaneswar,Clothing,Men's Wear,Men's Wear Natus,1,"$26,149.00",0,"$26,149.00",0.00,"$5,801.64",22.19,Debit Card
12446,11/18/2024,,Trisha Raman,East,Patna,Sports,Dumbbells,Dumbbells Atque,2,"$49,667.00",0,"$99,334.00",0.00,"$18,321.00",18.44,Net Banking
12447,9/26/2024,,Nayantara Goel,East,Ranchi,Clothing,Kids Wear,Kids Wear Cumque,1,"$12,103.00",10,"$10,892.70",0.09,$690.99,6.34,UPI
12448,12/21/2024,,Shlok Dewan,North,Amritsar,Clothing,Shoes,Shoes Vero,5,"$67,427.00",5,"$320,278.25",0.00,"$58,964.24",18.41,Debit Card
12449,1/28/2025,,Pihu Acharya,North,Amritsar,Home Decor,Lamp,Lamp Minima,2,"$67,221.00",20,"$107,553.60",0.02,"$16,000.44",14.88,UPI
12450,2/18/2025,,Rati Chhabra,North,Chandigarh,Toys,Puzzle,Puzzle Sapiente,4,"$50,609.00",15,"$172,070.60",0.01,"$22,326.14",12.97,COD
12451,12/31/2023,,Miraan Sachar,South,Hyderabad,Groceries,Wheat,Wheat Commodi,3,"$46,759.00",15,"$119,235.45",0.01,"$7,584.16",6.36,COD
12452,7/3/2024,,Anahi Sahni,North,Chandigarh,Kitchen,Microwave,Microwave Id,5,"$22,948.00",15,"$97,529.00",0.02,"$9,134.17",9.37,Debit Card
12453,2/12/2025,,Azad Roy,West,Goa,Kitchen,Mixer Grinder,Mixer Grinder Totam,2,"$76,530.00",10,"$137,754.00",0.01,"$19,605.36",14.23,Credit Card
12454,8/6/2025,,Dharmajan Lal,West,Pune,Electronics,Mobile,Mobile Nostrum,2,"$52,860.00",20,"$84,576.00",0.02,"$10,974.54",12.98,UPI
12455,3/16/2025,,Sana Agarwal,North,Amritsar,Sports,Yoga Mat,Yoga Mat Odit,4,"$33,427.00",20,"$106,966.40",0.02,"$14,285.36",13.35,COD
12456,9/8/2025,,Arnav Kurian,North,Chandigarh,Furniture,Chair,Chair Sapiente,1,"$56,017.00",10,"$50,415.30",0.02,"$2,587.05",5.13,Credit Card
12457,10/20/2024,,Neysa Sura,East,Bhubaneswar,Furniture,Sofa,Sofa Maiores,4,"$37,045.00",5,"$140,771.00",0.00,"$26,033.58",18.49,Credit Card
12458,2/23/2024,,Raghav Ramaswamy,East,Guwahati,Home Decor,Lamp,Lamp Animi,4,"$25,388.00",20,"$81,241.60",0.02,"$13,948.00",17.17,Net Banking
12459,1/26/2024,,Kiara Krishnamurthy,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Quidem,4,"$28,766.00",10,"$103,557.60",0.01,"$6,892.79",6.66,Credit Card
12460,9/29/2025,,Saira Vala,North,Amritsar,Electronics,Headphones,Headphones Reiciendis,5,"$69,559.00",10,"$313,015.50",0.00,"$46,083.59",14.72,Credit Card
12461,11/2/2023,,Shanaya Rout,North,Delhi,Clothing,Women's Wear,Women's Wear Distinctio,1,"$9,542.00",10,"$8,587.80",0.12,"$2,055.50",23.94,Net Banking
12462,3/8/2024,,Misha Singh,East,Guwahati,Groceries,Sugar,Sugar Laborum,2,"$4,226.00",10,"$7,606.80",0.13,$514.72,6.77,Net Banking
12463,6/26/2025,,Aayush Banerjee,West,Goa,Furniture,Bed,Bed Iusto,3,"$5,903.00",10,"$15,938.10",0.06,"$3,911.85",24.54,Net Banking
12464,11/12/2023,,Alia Raju,East,Guwahati,Electronics,Laptop,Laptop Impedit,2,"$30,257.00",10,"$54,462.60",0.02,"$4,180.17",7.68,COD
12465,5/25/2025,,Tejas Kulkarni,West,Pune,Books,Biography,Biography Ratione,3,"$55,984.00",20,"$134,361.60",0.01,"$13,024.46",9.69,UPI
12466,12/24/2024,,Aniruddh Kade,East,Guwahati,Groceries,Sugar,Sugar Nostrum,3,"$19,344.00",0,"$58,032.00",0.00,"$14,341.48",24.71,COD
12467,6/2/2025,,Kashvi Choudhury,East,Kolkata,Toys,Board Game,Board Game Optio,1,"$26,129.00",5,"$24,822.55",0.02,"$3,656.32",14.73,UPI
12468,5/27/2025,,Uthkarsh Kohli,West,Goa,Electronics,Smartwatch,Smartwatch Error,5,"$60,520.00",10,"$272,340.00",0.00,"$36,096.65",13.25,COD
12469,3/20/2025,,Emir Sandhu,North,Lucknow,Toys,Puzzle,Puzzle Consectetur,1,"$17,598.00",10,"$15,838.20",0.06,"$2,735.84",17.27,COD
12470,5/2/2024,,Madhup Kuruvilla,East,Bhubaneswar,Sports,Yoga Mat,Yoga Mat Magnam,4,"$13,561.00",5,"$51,531.80",0.01,"$4,151.73",8.06,Debit Card
12471,1/15/2024,,Ishaan Manne,North,Chandigarh,Kitchen,Microwave,Microwave Ipsum,4,"$72,709.00",0,"$290,836.00",0.00,"$32,501.93",11.18,Credit Card
12472,3/26/2025,,Devansh Dayal,South,Coimbatore,Beauty,Lipstick,Lipstick Facilis,5,"$75,416.00",0,"$377,080.00",0.00,"$86,486.30",22.94,COD
12473,6/30/2024,,Adah Bhatnagar,North,Jaipur,Home Decor,Cushion,Cushion Mollitia,1,"$52,794.00",10,"$47,514.60",0.02,"$6,504.81",13.69,Debit Card
12474,3/2/2024,,Lakshay Arya,South,Thiruvananthapuram,Kitchen,Refrigerator,Refrigerator Numquam,1,"$51,786.00",10,"$46,607.40",0.02,"$3,538.39",7.59,Debit Card
12475,3/11/2025,,Ishaan Behl,South,Chennai,Kitchen,Microwave,Microwave Neque,1,"$47,195.00",15,"$40,115.75",0.04,"$4,506.67",11.23,Debit Card
12476,1/15/2025,,Taimur Jani,South,Chennai,Books,Fiction,Fiction Incidunt,4,"$68,946.00",10,"$248,205.60",0.00,"$33,922.43",13.67,Net Banking
12477,10/13/2024,,Advik Barman,South,Coimbatore,Kitchen,Refrigerator,Refrigerator Voluptatum,1,"$67,087.00",15,"$57,023.95",0.03,"$13,475.30",23.63,Net Banking
12478,11/18/2024,,Mohanlal Deshmukh,North,Jaipur,Clothing,Men's Wear,Men's Wear Deleniti,3,"$7,846.00",10,"$21,184.20",0.05,"$3,520.75",16.62,Net Banking
12479,3/21/2025,,Nitya Ray,East,Kolkata,Sports,Cricket Bat,Cricket Bat Asperiores,5,"$58,845.00",5,"$279,513.75",0.00,"$53,166.56",19.02,Debit Card
12480,11/15/2023,,Hansh Borah,North,Chandigarh,Sports,Football,Football Quam,1,"$50,016.00",10,"$45,014.40",0.02,"$5,198.44",11.55,COD
12481,4/23/2025,,Vedika Varma,West,Surat,Electronics,Smartwatch,Smartwatch Perspiciatis,5,"$50,838.00",20,"$203,352.00",0.01,"$10,664.02",5.24,UPI
12482,12/31/2024,,Eshani Swaminathan,North,Lucknow,Electronics,Laptop,Laptop Consequuntur,1,"$23,484.00",20,"$18,787.20",0.11,"$3,486.09",18.56,Net Banking
12483,5/10/2025,,Diya Chakrabarti,South,Thiruvananthapuram,Groceries,Spices,Spices Quos,3,"$23,078.00",10,"$62,310.60",0.02,"$13,946.65",22.38,Debit Card
12484,8/18/2024,,Ishita Guha,East,Bhubaneswar,Books,Biography,Biography Rem,1,"$56,618.00",15,"$48,125.30",0.03,"$2,447.25",5.09,COD
12485,5/13/2024,,Gatik Choudhury,West,Goa,Sports,Yoga Mat,Yoga Mat Adipisci,1,"$50,052.00",20,"$40,041.60",0.05,"$7,720.35",19.28,COD
12486,7/13/2025,,Rania Chakraborty,West,Ahmedabad,Books,Fiction,Fiction Nobis,3,"$43,808.00",0,"$131,424.00",0.00,"$26,792.06",20.39,UPI
12487,2/13/2025,,Baiju Dara,West,Pune,Clothing,Women's Wear,Women's Wear Accusamus,4,"$44,623.00",0,"$178,492.00",0.00,"$31,486.04",17.64,Debit Card
12488,2/15/2025,,Indrans Dhar,North,Jaipur,Furniture,Sofa,Sofa Sed,4,"$48,102.00",10,"$173,167.20",0.01,"$40,443.37",23.36,Debit Card
12489,4/22/2024,,Hansh Bhandari,East,Ranchi,Home Decor,Clock,Clock Officiis,4,"$52,567.00",0,"$210,268.00",0.00,"$33,643.36",16.00,COD
12490,8/1/2024,,Lakshay Kara,East,Bhubaneswar,Clothing,Kids Wear,Kids Wear Laudantium,4,"$6,700.00",10,"$24,120.00",0.04,"$3,561.90",14.77,Net Banking
12491,1/19/2025,,Nirvi Manda,South,Bangalore,Kitchen,Cookware Set,Cookware Set Quod,4,"$27,707.00",20,"$88,662.40",0.02,"$7,142.62",8.06,Net Banking
12492,10/6/2024,,Farhan Mallick,South,Thiruvananthapuram,Home Decor,Clock,Clock Facilis,3,"$38,099.00",15,"$97,152.45",0.02,"$6,364.08",6.55,UPI
12493,5/8/2025,,Faiyaz Chadha,North,Lucknow,Books,Non-Fiction,Non-Fiction Modi,4,"$7,300.00",15,"$24,820.00",0.06,"$4,229.35",17.04,Net Banking
12494,4/26/2024,,Lavanya Lad,East,Ranchi,Books,Comics,Comics Delectus,4,"$40,631.00",20,"$130,019.20",0.02,"$23,457.62",18.04,Credit Card
12495,5/20/2024,,Hazel Dyal,East,Guwahati,Home Decor,Lamp,Lamp Ad,3,"$10,211.00",10,"$27,569.70",0.04,"$6,420.70",23.29,Credit Card
12496,8/12/2024,,Reyansh Goel,South,Bangalore,Home Decor,Cushion,Cushion Eum,4,"$7,979.00",0,"$31,916.00",0.00,"$4,814.48",15.08,UPI
12497,10/14/2023,,Anahita Taneja,South,Chennai,Clothing,Women's Wear,Women's Wear At,4,"$37,677.00",5,"$143,172.60",0.00,"$9,568.99",6.68,Credit Card
12498,3/5/2025,,Ela Chokshi,West,Pune,Toys,Puzzle,Puzzle At,3,"$59,754.00",5,"$170,298.90",0.00,"$27,185.74",15.96,UPI
12499,5/21/2024,,Tushar Aurora,North,Amritsar,Clothing,Accessories,Accessories Occaecati,2,"$51,078.00",20,"$81,724.80",0.02,"$6,693.50",8.19,Debit Card
12500,3/27/2024,,Lagan Som,North,Chandigarh,Clothing,Kids Wear,Kids Wear Voluptatem,1,"$43,378.00",0,"$43,378.00",0.00,"$3,355.11",7.73,UPI
12501,9/4/2025,,Kaira Bhatia,North,Delhi,Electronics,Laptop,Laptop Laboriosam,5,"$7,303.00",5,"$34,689.25",0.01,"$4,141.36",11.94,COD
12502,10/24/2024,,Amani Keer,South,Coimbatore,Home Decor,Wall Art,Wall Art Officiis,1,"$78,381.00",5,"$74,461.95",0.01,"$5,326.91",7.15,Debit Card
12503,1/27/2024,,Yakshit Chakraborty,North,Lucknow,Beauty,Perfume,Perfume Repudiandae,4,"$76,187.00",15,"$259,035.80",0.01,"$13,021.68",5.03,COD
12504,12/17/2024,,Riya Mander,South,Bangalore,Groceries,Wheat,Wheat Optio,3,"$46,017.00",5,"$131,148.45",0.00,"$27,105.78",20.67,UPI
12505,10/3/2025,,Heer Banik,North,Jaipur,Groceries,Oil,Oil Repellendus,3,"$37,796.00",10,"$102,049.20",0.01,"$9,696.14",9.50,Net Banking
12506,5/10/2025,,Gokul Kaur,West,Surat,Toys,Board Game,Board Game Quae,4,"$38,258.00",15,"$130,077.20",0.01,"$27,959.59",21.49,Credit Card
12507,2/15/2025,,Biju Kalita,South,Chennai,Books,Non-Fiction,Non-Fiction Accusantium,3,"$36,092.00",20,"$86,620.80",0.02,"$5,149.08",5.94,Net Banking
12508,2/3/2025,,Jivika Dey,North,Jaipur,Toys,Puzzle,Puzzle Quos,2,"$68,939.00",0,"$137,878.00",0.00,"$30,885.90",22.40,COD
12509,12/5/2024,,Vanya Saha,North,Amritsar,Groceries,Rice,Rice Hic,5,"$27,510.00",15,"$116,917.50",0.01,"$6,165.95",5.27,Credit Card
12510,1/15/2024,,Anvi Behl,North,Lucknow,Furniture,Sofa,Sofa Sunt,5,"$43,081.00",15,"$183,094.25",0.01,"$45,442.08",24.82,Credit Card
12511,5/9/2024,,Charvi Desai,West,Surat,Electronics,Laptop,Laptop Consectetur,1,"$34,074.00",0,"$34,074.00",0.00,"$3,206.88",9.41,COD
12512,5/27/2024,,Oorja Kapoor,West,Ahmedabad,Furniture,Bed,Bed Reprehenderit,2,"$59,713.00",0,"$119,426.00",0.00,"$10,672.58",8.94,Net Banking
12513,2/29/2024,,Anahita Krishna,East,Patna,Groceries,Oil,Oil Mollitia,5,"$5,874.00",20,"$23,496.00",0.09,"$1,329.73",5.66,Debit Card
12514,8/2/2024,,Ojas Srinivasan,West,Mumbai,Toys,Board Game,Board Game Similique,4,"$52,834.00",20,"$169,068.80",0.01,"$8,470.51",5.01,Credit Card
12515,8/8/2024,,Shray Sarma,North,Amritsar,Clothing,Women's Wear,Women's Wear Mollitia,4,"$58,290.00",0,"$233,160.00",0.00,"$25,126.57",10.78,UPI
12516,12/14/2023,,Amira Chander,East,Guwahati,Kitchen,Cookware Set,Cookware Set In,2,"$6,871.00",10,"$12,367.80",0.08,"$2,120.75",17.15,COD
12517,8/17/2024,,Bhamini Rama,South,Chennai,Clothing,Women's Wear,Women's Wear Inventore,5,"$17,700.00",10,"$79,650.00",0.01,"$8,003.55",10.05,COD
12518,9/15/2025,,Kartik Chandran,North,Delhi,Clothing,Women's Wear,Women's Wear Optio,5,"$24,842.00",20,"$99,368.00",0.02,"$5,209.63",5.24,Credit Card
12519,8/23/2025,,Miraya Edwin,South,Coimbatore,Books,Non-Fiction,Non-Fiction Soluta,3,"$63,871.00",0,"$191,613.00",0.00,"$18,990.31",9.91,COD
12520,7/6/2024,,Tushar Jain,West,Goa,Beauty,Face Cream,Face Cream Pariatur,2,"$79,948.00",20,"$127,916.80",0.02,"$20,455.65",15.99,UPI
12521,7/31/2024,,Samiha Tata,South,Chennai,Books,Biography,Biography Nulla,4,"$19,513.00",0,"$78,052.00",0.00,"$9,132.65",11.70,Credit Card
12522,7/15/2024,,Oorja Arora,West,Mumbai,Beauty,Perfume,Perfume Doloribus,3,"$70,271.00",20,"$168,650.40",0.01,"$34,609.42",20.52,Debit Card
12523,10/23/2024,,Riaan Rattan,West,Pune,Books,Comics,Comics Consequuntur,1,"$65,966.00",10,"$59,369.40",0.02,"$12,497.38",21.05,COD
12524,2/23/2024,,Mamooty Dube,East,Guwahati,Clothing,Men's Wear,Men's Wear Non,2,"$9,482.00",0,"$18,964.00",0.00,"$3,502.53",18.47,Net Banking
12525,5/7/2024,,Mamooty Raman,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Optio,3,"$46,781.00",5,"$133,325.85",0.00,"$18,817.25",14.11,COD
12526,8/7/2024,,Samiha Badami,South,Chennai,Home Decor,Lamp,Lamp Temporibus,4,"$67,643.00",15,"$229,986.20",0.01,"$25,859.38",11.24,COD
12527,1/25/2025,,Mehul Kar,West,Surat,Kitchen,Cookware Set,Cookware Set Nemo,3,"$30,496.00",20,"$73,190.40",0.03,"$15,284.15",20.88,Credit Card
12528,8/7/2025,,Miraya Tella,West,Surat,Kitchen,Juicer,Juicer Quos,3,"$37,236.00",15,"$94,951.80",0.02,"$6,872.70",7.24,Net Banking
12529,5/30/2024,,Raghav Rege,South,Hyderabad,Groceries,Spices,Spices Hic,5,"$48,255.00",15,"$205,083.75",0.01,"$26,311.68",12.83,Net Banking
12530,3/19/2025,,Fateh Madan,North,Jaipur,Groceries,Oil,Oil Perspiciatis,4,"$37,889.00",10,"$136,400.40",0.01,"$17,050.92",12.50,UPI
12531,9/1/2024,,Samar Kaur,West,Pune,Home Decor,Lamp,Lamp Tempore,1,"$22,373.00",20,"$17,898.40",0.11,"$1,548.95",8.65,UPI
12532,2/20/2025,,Amira Ghosh,West,Goa,Clothing,Accessories,Accessories Porro,2,"$23,589.00",0,"$47,178.00",0.00,"$10,817.85",22.93,Credit Card
12533,12/18/2023,,Hunar Chowdhury,North,Chandigarh,Toys,Doll,Doll Ab,4,"$16,492.00",10,"$59,371.20",0.02,"$6,683.37",11.26,Credit Card
12534,3/28/2025,,Manjari Kunda,West,Pune,Furniture,Sofa,Sofa Mollitia,2,"$20,859.00",15,"$35,460.30",0.04,"$2,967.13",8.37,Debit Card
12535,2/4/2025,,Dishani Rajagopal,South,Hyderabad,Sports,Football,Football Commodi,1,"$32,325.00",15,"$27,476.25",0.05,"$2,496.55",9.09,Net Banking
12536,3/16/2024,,Fateh Edwin,West,Mumbai,Books,Non-Fiction,Non-Fiction Quas,3,"$60,710.00",0,"$182,130.00",0.00,"$35,596.46",19.54,Credit Card
12537,10/8/2023,,Pihu Kar,East,Kolkata,Furniture,Table,Table Sequi,5,"$5,443.00",20,"$21,772.00",0.09,"$1,774.64",8.15,Debit Card
12538,10/30/2023,,Heer Raman,West,Ahmedabad,Sports,Dumbbells,Dumbbells Est,3,"$73,832.00",20,"$177,196.80",0.01,"$21,583.02",12.18,Net Banking
12539,2/1/2024,,Ojas Viswanathan,North,Amritsar,Beauty,Face Cream,Face Cream Illum,2,"$42,712.00",5,"$81,152.80",0.01,"$12,099.15",14.91,Credit Card
12540,5/23/2025,,Armaan Aggarwal,South,Hyderabad,Groceries,Rice,Rice Voluptate,2,"$29,140.00",10,"$52,452.00",0.02,"$6,048.48",11.53,COD
12541,2/21/2024,,Taimur Doshi,East,Guwahati,Books,Comics,Comics Beatae,1,"$1,223.00",0,"$1,223.00",0.00,$107.45,8.79,COD
12542,10/5/2024,,Myra Wason,North,Amritsar,Books,Textbook,Textbook Itaque,2,"$60,367.00",15,"$102,623.90",0.01,"$11,001.93",10.72,COD
12543,4/23/2024,,Krish Bhagat,South,Bangalore,Beauty,Lipstick,Lipstick Possimus,4,"$62,361.00",15,"$212,027.40",0.01,"$23,039.07",10.87,Credit Card
12544,12/2/2023,,Uthkarsh Lalla,North,Jaipur,Books,Comics,Comics Non,1,"$7,209.00",5,"$6,848.55",0.07,"$1,196.98",17.48,Debit Card
12545,5/27/2024,,Trisha Sharaf,North,Jaipur,Electronics,Headphones,Headphones Repudiandae,3,"$3,454.00",5,"$9,843.90",0.05,"$2,318.43",23.55,COD
12546,10/12/2023,,Kartik Loyal,West,Goa,Sports,Cricket Bat,Cricket Bat Eos,2,"$37,545.00",10,"$67,581.00",0.01,"$3,379.92",5.00,COD
12547,2/1/2025,,Nitara Srinivas,South,Hyderabad,Furniture,Chair,Chair Aperiam,3,"$20,538.00",10,"$55,452.60",0.02,"$5,846.19",10.54,Credit Card
12548,10/1/2025,,Tara Jaggi,South,Hyderabad,Books,Textbook,Textbook Veniam,1,"$14,796.00",0,"$14,796.00",0.00,"$2,263.34",15.30,COD
12549,4/18/2025,,Dishani Lad,North,Chandigarh,Books,Fiction,Fiction Illum,5,"$24,126.00",0,"$120,630.00",0.00,"$11,786.01",9.77,UPI
12550,11/8/2024,,Romil Bala,West,Goa,Sports,Football,Football Commodi,1,"$18,676.00",0,"$18,676.00",0.00,$977.31,5.23,Debit Card
12551,9/15/2025,,Zeeshan Chad,South,Chennai,Kitchen,Mixer Grinder,Mixer Grinder Dolor,3,"$76,579.00",10,"$206,763.30",0.00,"$47,496.77",22.97,Net Banking
12552,2/11/2024,,Mamooty Dewan,South,Hyderabad,Home Decor,Wall Art,Wall Art Tempora,1,"$48,500.00",15,"$41,225.00",0.04,"$3,090.96",7.50,COD
12553,1/23/2024,,Divyansh Sarraf,West,Mumbai,Electronics,Laptop,Laptop Consequatur,3,"$36,436.00",15,"$92,911.80",0.02,"$20,965.00",22.56,Debit Card
12554,11/24/2023,,Gokul Keer,West,Goa,Kitchen,Refrigerator,Refrigerator Veritatis,3,"$48,917.00",10,"$132,075.90",0.01,"$21,008.52",15.91,UPI
12555,8/29/2025,,Heer Kumar,West,Ahmedabad,Clothing,Women's Wear,Women's Wear Soluta,3,"$2,420.00",15,"$6,171.00",0.24,$856.03,13.87,UPI
12556,4/14/2025,,Zara Swaminathan,North,Jaipur,Home Decor,Cushion,Cushion Praesentium,3,"$64,543.00",15,"$164,584.65",0.01,"$18,249.62",11.09,UPI
12557,12/6/2024,,Nitara Kibe,West,Surat,Furniture,Table,Table In,1,"$4,793.00",5,"$4,553.35",0.11,$660.33,14.50,Debit Card
12558,8/30/2024,,Bhamini Chatterjee,North,Delhi,Furniture,Sofa,Sofa Ipsum,4,"$73,765.00",15,"$250,801.00",0.01,"$52,016.65",20.74,COD
12559,7/8/2025,,Kiara Kuruvilla,North,Chandigarh,Sports,Yoga Mat,Yoga Mat Eligendi,5,"$38,112.00",0,"$190,560.00",0.00,"$32,518.37",17.06,UPI
12560,5/30/2025,,Saanvi Keer,West,Mumbai,Toys,RC Car,RC Car Aliquam,1,"$67,353.00",10,"$60,617.70",0.02,"$6,919.36",11.41,UPI
12561,10/20/2023,,Sana Vyas,North,Chandigarh,Home Decor,Wall Art,Wall Art Facilis,3,"$38,820.00",0,"$116,460.00",0.00,"$10,292.25",8.84,COD
12562,8/15/2024,,Saanvi Samra,South,Thiruvananthapuram,Books,Fiction,Fiction Aliquid,1,"$60,871.00",15,"$51,740.35",0.03,"$7,952.62",15.37,Credit Card
12563,10/19/2024,,Siya Mammen,North,Jaipur,Electronics,Laptop,Laptop Libero,3,"$51,519.00",0,"$154,557.00",0.00,"$29,198.80",18.89,Net Banking
12564,12/2/2024,,Raghav Kala,South,Thiruvananthapuram,Books,Textbook,Textbook Quam,5,"$15,267.00",20,"$61,068.00",0.03,"$10,558.23",17.29,Net Banking
12565,12/21/2023,,Keya Vohra,North,Delhi,Toys,Board Game,Board Game Beatae,4,"$47,990.00",5,"$182,362.00",0.00,"$18,553.72",10.17,UPI
